class,api_kind,api_name,selector_arity,expected_dsl,canonical,readonly,class_member,sdk_file,sdk_line,declaration,coverage_status,recommended_action,oc_names,swift_names,oc_support_names,oc_files,swift_files,oc_support_files
UIView,property,layerClass,,byLayerClass,layerclass,YES,YES,System/Library/Frameworks/UIKit.framework/Headers/UIView.h,150,"@property(class, nonatomic, readonly) Class layerClass;",missing_both,review_readonly_terminal_or_skip,,,,,,
UIView,property,userInteractionEnabled,,byUserInteractionEnabled,userinteractionenabled,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIView.h,156,"@property(nonatomic,getter=isUserInteractionEnabled) BOOL userInteractionEnabled;",covered_both,ok,byUserInteractionEnabled,byUserInteractionEnabled,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIView+DSLs/UIView+DSL/UIView+DSL.h:176; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIView+DSLs/UIView+DSL/UIView+DSL.m:107,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIView/UIView+DSL.swift:208; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIView/UIView+DSL.swift:400,
UILabel,property,text,,byText,text,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,35,"@property(nullable, nonatomic,copy) NSString *text;",covered_both,ok,byText,byText,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.h:43; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.m:93,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:234; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:34,
UILabel,property,font,,byFont,font,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,36,"@property(null_resettable, nonatomic,strong) UIFont *font UI_APPEARANCE_SELECTOR;",covered_both,ok,byFont,byFont,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.h:49; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.m:151,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:248; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:47,
UILabel,property,textColor,,byTextColor,textcolor,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,37,"@property(null_resettable, nonatomic,strong) UIColor *textColor UI_APPEARANCE_SELECTOR;",covered_both,ok,byTextCor,byTextColor,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.h:48; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.m:142,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:240; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:40,
UILabel,property,preferredVibrancy,,byPreferredVibrancy,preferredvibrancy,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,52,"@property (nonatomic) UILabelVibrancy preferredVibrancy UI_APPEARANCE_SELECTOR API_AVAILABLE(visionos(1.0), ios(17.0), tvos(17.0)) API_UNAVAILABLE(watchos);",covered_both,ok,byPreferredVibrancy,byPreferredVibrancy,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.h:51; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.m:169,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:202; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:365,
UILabel,property,shadowColor,,byShadowColor,shadowcolor,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,54,"@property(nullable, nonatomic,strong) UIColor *shadowColor UI_APPEARANCE_SELECTOR;",missing_both,add_both_if_chainable,,,,,,
UILabel,property,shadowOffset,,byShadowOffset,shadowoffset,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,55,@property(nonatomic) CGSize shadowOffset UI_APPEARANCE_SELECTOR;,missing_both,add_both_if_chainable,,,,,,
UILabel,property,textAlignment,,byTextAlignment,textalignment,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,56,@property(nonatomic) NSTextAlignment textAlignment;,covered_both,ok,byTextAlignment,byTextAlignment,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.h:50; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.m:160,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:257; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:62,
UILabel,property,lineBreakMode,,byLineBreakMode,linebreakmode,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,57,@property(nonatomic) NSLineBreakMode lineBreakMode;,covered_both,ok,byLineBreakMode,byLineBreakMode,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.h:52; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.m:178,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:273; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:74,
UILabel,property,attributedText,,byAttributedText,attributedtext,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,60,"@property(nullable, nonatomic,copy) NSAttributedString *attributedText API_AVAILABLE(ios(6.0));",missing_both,add_both_if_chainable,,,,,,
UILabel,property,highlightedTextColor,,byHighlightedTextColor,highlightedtextcolor,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,64,"@property(nullable, nonatomic,strong) UIColor *highlightedTextColor UI_APPEARANCE_SELECTOR;",covered_both,ok,byHighlightedTextColor,byHighlightedTextColor,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.h:53; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.m:187,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:146; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:293,
UILabel,property,highlighted,,byHighlighted,highlighted,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,65,"@property(nonatomic,getter=isHighlighted) BOOL highlighted;",covered_both,ok,byHighlighted,byIsHighlighted,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.h:53; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.h:54; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.m:187; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.m:196,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:152; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:299,
UILabel,property,userInteractionEnabled,,byUserInteractionEnabled,userinteractionenabled,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,67,"@property(nonatomic,getter=isUserInteractionEnabled) BOOL userInteractionEnabled;",missing_both,add_both_if_chainable,,,,,,
UILabel,property,enabled,,byEnabled,enabled,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,68,"@property(nonatomic,getter=isEnabled) BOOL enabled;",covered_both,ok,byEnabled,byEnabled,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.h:55; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.m:205,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:158; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:307,
UILabel,property,numberOfLines,,byNumberOfLines,numberoflines,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,74,@property(nonatomic) NSInteger numberOfLines;,covered_both,ok,byNumberOfLines,byNumberOfLines,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.h:39; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.m:42,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:265; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:68,
UILabel,property,adjustsFontSizeToFitWidth,,byAdjustsFontSizeToFitWidth,adjustsfontsizetofitwidth,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,79,@property(nonatomic) BOOL adjustsFontSizeToFitWidth;,covered_both,ok,byAdjustsFontSizeToFitWidth,byAdjustsFontSizeToFitWidth,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.h:56; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.m:214,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:164; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:315,
UILabel,property,baselineAdjustment,,byBaselineAdjustment,baselineadjustment,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,80,@property(nonatomic) UIBaselineAdjustment baselineAdjustment;,covered_both,ok,byBaselineAdjustment,byBaselineAdjustment,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.h:57; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.m:223,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:170; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:323,
UILabel,property,minimumScaleFactor,,byMinimumScaleFactor,minimumscalefactor,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,81,@property(nonatomic) CGFloat minimumScaleFactor API_AVAILABLE(ios(6.0));,covered_both,ok,byMinimumScaleFactor,byMinimumScaleFactor,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.h:58; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.m:232,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:176; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:331,
UILabel,property,allowsDefaultTighteningForTruncation,,byAllowsDefaultTighteningForTruncation,allowsdefaulttighteningfortruncation,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,86,@property(nonatomic) BOOL allowsDefaultTighteningForTruncation API_AVAILABLE(ios(9.0));,covered_both,ok,byAllowsDefaultTighteningForTruncation,byAllowsDefaultTighteningForTruncation,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.h:59; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.m:241,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:182; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:339,
UILabel,property,lineBreakStrategy,,byLineBreakStrategy,linebreakstrategy,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,91,"@property(nonatomic) NSLineBreakStrategy lineBreakStrategy API_AVAILABLE(ios(14.0), tvos(14.0)) API_UNAVAILABLE(watchos);",covered_both,ok,byLineBreakStrategy,byLineBreakStrategy,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.h:60; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.m:250,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:189; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:356,
UILabel,instance_method,drawTextInRect,1,byDrawTextInRect,drawtextinrect,,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,97,- (void)drawTextInRect:(CGRect)rect;,missing_both,review_terminal_query,,,,,,
UILabel,property,preferredMaxLayoutWidth,,byPreferredMaxLayoutWidth,preferredmaxlayoutwidth,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,102,@property(nonatomic) CGFloat preferredMaxLayoutWidth API_AVAILABLE(ios(6.0));,covered_both,ok,byPreferredMaxLayoutWidth,byPreferredMaxLayoutWidth,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.h:61; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.m:259,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:195; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:347,
UILabel,property,enablesMarqueeWhenAncestorFocused,,byEnablesMarqueeWhenAncestorFocused,enablesmarqueewhenancestorfocused,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,106,"@property (nonatomic) BOOL enablesMarqueeWhenAncestorFocused API_AVAILABLE(tvos(12.0)) API_UNAVAILABLE(ios, watchos);",missing_both,add_both_if_chainable,,,,,,
UILabel,property,showsExpansionTextWhenTruncated,,byShowsExpansionTextWhenTruncated,showsexpansiontextwhentruncated,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,109,@property (nonatomic) BOOL showsExpansionTextWhenTruncated API_AVAILABLE(macCatalyst(15.0)) API_UNAVAILABLE(watchos);,covered_both,ok,byShowsExpansionTextWhenTruncated,byShowsExpansionTextWhenTruncated,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.h:62; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UILabel+DSLs/UILabel+DSL/UILabel+DSL.m:268,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:209; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UILabel/UILabel+DSL.swift:374,
UILabel,property,minimumFontSize,,byMinimumFontSize,minimumfontsize,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,113,"@property(nonatomic) CGFloat minimumFontSize API_DEPRECATED("""", ios(2.0, 6.0)) API_UNAVAILABLE(tvos) API_UNAVAILABLE(visionos, watchos);",missing_both,add_both_if_chainable,,,,,,
UILabel,property,adjustsLetterSpacingToFitWidth,,byAdjustsLetterSpacingToFitWidth,adjustsletterspacingtofitwidth,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UILabel.h,116,"@property(nonatomic) BOOL adjustsLetterSpacingToFitWidth API_DEPRECATED("""", ios(6.0, 7.0)) API_UNAVAILABLE(tvos) API_UNAVAILABLE(visionos, watchos);",missing_both,add_both_if_chainable,,,,,,
UIButton,class_method,buttonWithType,1,byButtonWithType,buttonwithtype,,YES,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,57,+ (instancetype)buttonWithType:(UIButtonType)buttonType;,missing_both,review_class_member,,,,,,
UIButton,class_method,systemButtonWithPrimaryAction,1,bySystemButtonWithPrimaryAction,systembuttonwithprimaryaction,,YES,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,60,+ (instancetype)systemButtonWithPrimaryAction:(nullable UIAction *)primaryAction API_AVAILABLE(ios(14.0)) API_UNAVAILABLE(watchos);,missing_both,review_class_member,,,,,,
UIButton,property,configuration,,byConfiguration,configuration,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,68,"@property (nonatomic, readwrite, copy, nullable) UIButtonConfiguration *configuration API_AVAILABLE(ios(15.0), tvos(15.0)) API_UNAVAILABLE(watchos);",covered_both,ok,byConfiguration,byConfiguration,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:30; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:12,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:207; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:30; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:621,
UIButton,instance_method,setNeedsUpdateConfiguration,0,bySetNeedsUpdateConfiguration,setneedsupdateconfiguration,,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,71,"- (void)setNeedsUpdateConfiguration API_AVAILABLE(ios(15.0), tvos(15.0)) API_UNAVAILABLE(watchos);",covered_both,ok,bySetNeedsUpdateConfiguration,bySetNeedsUpdateConfiguration,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:32; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:22,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:400,
UIButton,instance_method,updateConfiguration,0,byUpdateConfiguration,updateconfiguration,,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,74,"- (void)updateConfiguration API_AVAILABLE(ios(15.0), tvos(15.0)) API_UNAVAILABLE(watchos);",missing_swift,add_swift_dsl,byUpdateConfiguration,,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:34; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:32,,
UIButton,property,configurationUpdateHandler,,byConfigurationUpdateHandler,configurationupdatehandler,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,77,"@property (nonatomic, readwrite, copy, nullable) UIButtonConfigurationUpdateHandler configurationUpdateHandler API_AVAILABLE(ios(15.0), tvos(15.0)) API_UNAVAILABLE(watchos);",covered_both,ok,byConfigurationUpdateHandler,byConfigurationUpdateHandler,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:36; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:42,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:173; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:353,
UIButton,property,automaticallyUpdatesConfiguration,,byAutomaticallyUpdatesConfiguration,automaticallyupdatesconfiguration,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,80,"@property (nonatomic, readwrite, assign) BOOL automaticallyUpdatesConfiguration API_AVAILABLE(ios(15.0), tvos(15.0)) API_UNAVAILABLE(watchos);",covered_both,ok,byAutomaticallyUpdatesConfiguration,byAutomaticallyUpdatesConfiguration,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:38; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:52,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:166; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:346,
UIButton,property,tintColor,,byTintColor,tintcolor,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,82,"@property(null_resettable, nonatomic,strong) UIColor *tintColor API_AVAILABLE(ios(5.0));",missing_oc,add_oc_dsl,,byTintColor,,,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:213; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:36,
UIButton,property,buttonType,,byButtonType,buttontype,YES,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,83,"@property(nonatomic,readonly) UIButtonType buttonType;",missing_both,review_readonly_terminal_or_skip,,,,,,
UIButton,property,hovered,,byHovered,hovered,YES,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,86,"@property (nonatomic, assign, readonly, getter = isHovered) BOOL hovered API_AVAILABLE(ios(15.0), tvos(15.0)) API_UNAVAILABLE(watchos);",missing_both,review_readonly_terminal_or_skip,,,,,,
UIButton,property,held,,byHeld,held,YES,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,89,"@property (nonatomic, assign, readonly, getter = isHeld) BOOL held API_AVAILABLE(ios(15.0), tvos(15.0)) API_UNAVAILABLE(watchos);",missing_both,review_readonly_terminal_or_skip,,,,,,
UIButton,property,role,,byRole,role,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,91,@property (nonatomic) UIButtonRole role API_AVAILABLE(ios(14.0)) API_UNAVAILABLE(watchos);,covered_both,ok,byRole,byRole,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:40; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:62,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:145; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:325,
UIButton,property,pointerInteractionEnabled,,byPointerInteractionEnabled,pointerinteractionenabled,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,94,"@property (nonatomic, readwrite, assign, getter = isPointerInteractionEnabled) BOOL pointerInteractionEnabled API_AVAILABLE(ios(13.4)) API_UNAVAILABLE(watchos, tvos);",covered_both,ok,byPointerInteractionEnabled,byPointerInteractionEnabled,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:42; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:72,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:138; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:318,
UIButton,property,pointerStyleProvider,,byPointerStyleProvider,pointerstyleprovider,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,97,"@property (nonatomic, readwrite, copy, nullable) UIButtonPointerStyleProvider pointerStyleProvider API_AVAILABLE(ios(13.4)) API_UNAVAILABLE(watchos, tvos) NS_REFINED_FOR_SWIFT;",missing_swift,add_swift_dsl,byPointerStyleProvider,,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:44; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:82,,
UIButton,property,menu,,byMenu,menu,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,100,"@property (nonatomic, readwrite, copy, nullable) UIMenu *menu API_AVAILABLE(ios(14.0), tvos(17.0)) API_UNAVAILABLE(watchos);",covered_both,ok,byMenu,byMenu,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:46; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:92,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:131; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:311,
UIButton,property,preferredMenuElementOrder,,byPreferredMenuElementOrder,preferredmenuelementorder,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,103,"@property (nonatomic) UIContextMenuConfigurationElementOrder preferredMenuElementOrder API_AVAILABLE(ios(16.0), tvos(17.0)) API_UNAVAILABLE(watchos);",covered_both,ok,byPreferredMenuElementOrder,byPreferredMenuElementOrder,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:48; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:102,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:152; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:332,
UIButton,property,changesSelectionAsPrimaryAction,,byChangesSelectionAsPrimaryAction,changesselectionasprimaryaction,NO,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,108,"@property (nonatomic, readwrite, assign) BOOL changesSelectionAsPrimaryAction API_AVAILABLE(ios(15.0), tvos(17.0)) API_UNAVAILABLE(watchos);",covered_both,ok,byChangesSelectionAsPrimaryAction,byChangesSelectionAsPrimaryAction,,JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.h:50; JobsByPods/JobsOCDSL@Pods/Core/UIKit/UIButton+DSLs/UIButton+DSL/UIButton+DSL.m:112,JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:159; JobsByPods/JobsSwiftDSL@Pods/UIKit/iOS.SDK/UIButton/UIButton+DSL.swift:339,
UIButton,instance_method,titleForState,1,byTitleForState,titleforstate,,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,122,- (nullable NSString *)titleForState:(UIControlState)state;,missing_both,review_terminal_query,,,,,,
UIButton,instance_method,titleColorForState,1,byTitleColorForState,titlecolorforstate,,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,123,- (nullable UIColor *)titleColorForState:(UIControlState)state;,missing_both,review_terminal_query,,,,,,
UIButton,instance_method,titleShadowColorForState,1,byTitleShadowColorForState,titleshadowcolorforstate,,NO,System/Library/Frameworks/UIKit.framework/Headers/UIButton.h,124,- (nullable UIColor *)titleShadowColorForState:(UIControlState)state;,missing_both,review_terminal_query,,,,,,
